Protein A,Protein B,Method,Publication,Taxid A,Taxid B,Interaction type,Source DB,Interaction identifier,Confidence,Protein A DB,Protein B DB,Taxname A,Taxname B
Q96NE9,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7301630|mint:MINT-50867,intact-miscore:0.76,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P15056,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7301648|mint:MINT-50888,intact-miscore:0.86,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P62995,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7301666|mint:MINT-50813,intact-miscore:0.59,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,P07437,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7301740|mint:MINT-50849,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q8NEB9,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7301706|mint:MINT-50894,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P78527,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7301800|mint:MINT-50796,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P02768,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7301840|mint:MINT-50869,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,P06576,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7301873|mint:MINT-50792,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P31943,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7301912|mint:MINT-50817,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P55060,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302045|mint:MINT-50827,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q07021,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302064|mint:MINT-50804,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q9UJF2,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302104|mint:MINT-50873,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q71U36,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302122|mint:MINT-50893,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,P08670,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302141|mint:MINT-50809,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P10398,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302181|mint:MINT-50803,intact-miscore:0.86,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q13627,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302237|mint:MINT-50850,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,P55081,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302199|mint:MINT-50820,intact-miscore:0.59,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q13595,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302319|mint:MINT-50837,intact-miscore:0.56,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q6ZR29,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302292|mint:MINT-50896,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q7Z460,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302358|mint:MINT-50883,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q96TC7,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302376|mint:MINT-50836,intact-miscore:0.76,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q96SB4,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302415|mint:MINT-50794,intact-miscore:0.59,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q6PKG0,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302434|mint:MINT-50802,intact-miscore:0.59,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,O95232,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302452|mint:MINT-50891,intact-miscore:0.59,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q86X29,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302525|mint:MINT-50890,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q96A72,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302507|mint:MINT-50835,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q8IXP7,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302565|mint:MINT-50899,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q02241,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302594|mint:MINT-50855,intact-miscore:0.81,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P49760,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302633|mint:MINT-50805,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q9Y4H2,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302666|mint:MINT-50840,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q8WUI4,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302705|mint:MINT-50889,intact-miscore:0.76,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,P08107,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302745|mint:MINT-50819,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q9UQB8,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302839|mint:MINT-50877,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q86X27,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302764|mint:MINT-50886,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q9H307,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302857|mint:MINT-50799,intact-miscore:0.59,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q92574,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302897|mint:MINT-50797,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q7Z401,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302936|mint:MINT-50898,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61962,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7302970|mint:MINT-50816,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q92974,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303009|mint:MINT-50851,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P49761,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303048|mint:MINT-50806,intact-miscore:0.76,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q8N9M5,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303066|mint:MINT-50880,intact-miscore:0.59,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q9Y6A4,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303121|mint:MINT-50833,intact-miscore:0.59,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q9UMS4,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303160|mint:MINT-50828,intact-miscore:0.59,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q15287,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303221|mint:MINT-50800,intact-miscore:0.59,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q96N67,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303256|mint:MINT-50846,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q86W92,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303308|mint:MINT-50878,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,O00273,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303347|mint:MINT-50814,intact-miscore:0.59,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,P27448,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303382|mint:MINT-50822,intact-miscore:0.82,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P0CG48,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303458|mint:MINT-50798,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q9H4L5,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303529|mint:MINT-50839,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q9UQ35,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303568|mint:MINT-50852,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q86TI0,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303629|mint:MINT-50868,intact-miscore:0.56,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q13838,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303688|mint:MINT-50801,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P56524,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303727|mint:MINT-50824,intact-miscore:0.93,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,P26641,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303767|mint:MINT-50842,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q8IUD2,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303822|mint:MINT-50902,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q53ET0,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303840|mint:MINT-50901,intact-miscore:0.56,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,P19474,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303879|mint:MINT-50841,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q92625,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303935|mint:MINT-50903,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q9P0V3,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7303974|mint:MINT-50829,intact-miscore:0.76,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q8IYB3,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304012|mint:MINT-50818,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P38919,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304066|mint:MINT-50795,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q9NQG6,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304105|mint:MINT-50866,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q9UPU9,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304123|mint:MINT-50895,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P49759,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304178|mint:MINT-50862,intact-miscore:0.56,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q9Y2W1,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304218|mint:MINT-50875,intact-miscore:0.59,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q9UKV3,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304257|mint:MINT-50826,intact-miscore:0.59,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q9UJ41,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304313|mint:MINT-50892,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q8NHQ8,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304395|mint:MINT-50871,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q13427,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304442|mint:MINT-50844,intact-miscore:0.59,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q6ICG6,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304468|mint:MINT-50900,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q5TBA9,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304507|mint:MINT-50897,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q92538,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304562|mint:MINT-50858,intact-miscore:0.59,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q9P0K7,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304601|mint:MINT-50825,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P38646,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304641|mint:MINT-50860,intact-miscore:0.40,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P33176,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304676|mint:MINT-50811,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
P61981,Q13009,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304735|mint:MINT-50808,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q9Y2U5,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304774|mint:MINT-50863,intact-miscore:0.74,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
O95544,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304808|mint:MINT-50854,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q5VTL8,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304847|mint:MINT-50876,intact-miscore:0.59,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
Q32P44,P61981,"psi-mi:""MI:0019""(coimmunoprecipitation)",pubmed:15324660|mint:MINT-5217174,9606,9606,"psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0471""(MINT)",intact:EBI-7304886|mint:MINT-50870,intact-miscore:0.69,uniprotkb,uniprotkb,Homo sapiens,Homo sapiens
